17,2005,3,338,0,13,21,231,59,338,14
17,2006,1,400,2,16,46,268,45,400,23
17,2006,2,2,0,1,0,1,0,2,0
17,2006,3,398,2,15,46,267,45,398,23
17,2007,1,436,7,32,32,297,48,436,20
17,2007,2,2,0,0,1,1,0,2,0
17,2007,3,434,7,32,31,296,48,434,20
17,2008,1,446,1,24,52,301,47,446,21
17,2008,2,0,0,0,0,0,0,0,0
17,2008,3,446,1,24,52,301,47,446,21
17,2009,1,509,4,49,18,361,38,509,39
17,2009,2,18,0,0,0,17,1,18,0
17,2009,3,491,4,49,18,344,37,491,39
17,2010,1,586,3,47,69,369,88,586,10
17,2010,2,2,0,0,0,2,0,2,0
17,2010,3,584,3,47,69,367,88,584,10
18,2001,1,562,1,46,126,306,64,562,19
18,2001,2,4,1,0,1,1,0,4,1
18,2001,3,558,0,46,125,305,64,558,18
18,2002,1,499,3,29,132,265,45,499,25
18,2002,2,4,0,1,0,3,0,4,0
18,2002,3,495,3,28,132,262,45,495,25
18,2003,1,394,2,36,13,267,56,394,20
18,2003,2,7,0,3,0,3,0,7,1
18,2003,3,387,2,33,13,264,56,387,19
18,2004,1,480,6,36,104,258,57,480,19
18,2004,2,3,0,0,2,1,0,3,0
18,2004,3,477,6,36,102,257,57,477,19
18,2005,1,478,8,31,86,236,90,481,30
18,2005,2,12,1,1,4,5,0,12,1
18,2005,3,466,7,30,82,231,90,469,29
18,2006,1,601,7,59,127,281,96,605,35
18,2006,2,28,1,3,9,8,3,28,4
18,2006,3,573,6,56,118,273,93,577,31
18,2007,1,512,5,45,115,262,63,513,23
18,2007,2,21,0,5,4,11,0,21,1
18,2007,3,491,5,40,111,251,63,492,22
18,2008,1,568,6,51,139,274,73,570,27
18,2008,2,17,0,6,6,4,1,17,0
18,2008,3,551,6,45,133,270,72,553,27
18,2009,1,568,10,45,157,253,70,568,33
18,2009,2,18,0,3,7,4,1,18,3
18,2009,3,550,10,42,150,249,69,550,30
18,2010,1,634,12,48,133,328,86,636,29
18,2010,2,14,0,5,2,2,0,14,5
18,2010,3,620,12,43,131,326,86,622,24
19,2001,1,0,0,0,0,0,0,0,0
19,2001,2,0,0,0,0,0,0,0,0
19,2001,3,0,0,0,0,0,0,0,0
19,2002,1,1,0,0,0,0,1,1,0
19,2002,2,0,0,0,0,0,0,0,0
19,2002,3,1,0,0,0,0,1,1,0
19,2003,1,2,0,0,0,2,0,2,0
19,2003,2,0,0,0,0,0,0,0,0
19,2003,3,2,0,0,0,2,0,2,0
19,2004,1,0,0,0,0,0,0,0,0
19,2004,2,0,0,0,0,0,0,0,0
19,2004,3,0,0,0,0,0,0,0,0
19,2005,1,0,0,0,0,0,0,0,0
19,2005,2,0,0,0,0,0,0,0,0
19,2005,3,0,0,0,0,0,0,0,0
19,2006,1,0,0,0,0,0,0,0,0
19,2006,2,0,0,0,0,0,0,0,0
19,2006,3,0,0,0,0,0,0,0,0
19,2007,1,1,0,0,0,1,0,1,0
19,2007,2,0,0,0,0,0,0,0,0
19,2007,3,1,0,0,0,1,0,1,0
19,2008,1,2,0,0,0,1,1,2,0
19,2008,2,0,0,0,0,0,0,0,0
19,2008,3,2,0,0,0,1,1,2,0
19,2009,1,1,0,0,0,1,0,1,0
19,2009,2,0,0,0,0,0,0,0,0
19,2009,3,1,0,0,0,1,0,1,0
19,2010,1,0,0,0,0,0,0,0,0
19,2010,2,0,0,0,0,0,0,0,0
19,2010,3,0,0,0,0,0,0,0,0
20,2001,1,2851,27,304,557,1250,627,2851,86
20,2001,2,301,0,39,66,130,56,301,10
20,2001,3,2550,27,265,491,1120,571,2550,76
20,2002,1,2891,14,185,252,1549,811,2891,80
20,2002,2,72,1,11,16,37,4,72,3
20,2002,3,2819,13,174,236,1512,807,2819,77
20,2003,1,2738,7,231,405,1546,486,2738,63
20,2003,2,123,0,10,23,71,16,123,3
20,2003,3,2615,7,221,382,1475,470,2615,60
20,2004,1,2875,14,280,338,1673,478,2875,92
20,2004,2,63,0,5,24,24,7,63,3
20,2004,3,2812,14,275,314,1649,471,2812,89
20,2005,1,2921,26,294,474,1396,629,2921,102
20,2005,2,141,1,18,43,57,13,141,9
20,2005,3,2780,25,276,431,1339,616,2780,93
20,2006,1,2900,7,96,710,1402,662,2900,23
20,2006,2,29,0,5,5,12,4,29,3
20,2006,3,2871,7,91,705,1390,658,2871,20
20,2007,1,3010,43,287,692,1399,525,3010,64
20,2007,2,49,0,7,23,14,4,49,1
20,2007,3,2961,43,280,669,1385,521,2961,63
20,2008,1,2937,20,227,596,1548,477,2937,69
20,2008,2,52,0,9,20,15,5,52,3
